CustomerID,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
363,660,Germany,Male,51,8,145946.4046176232,3,0,0,98003.74399444662,0
364,677,Germany,Female,65,9,73257.95739807423,2,1,1,49913.30201214747,0
365,505,France,Female,18,9,236851.07898393637,2,0,1,64155.86260747713,0
366,644,Germany,Female,33,1,97992.45593527483,2,1,0,108807.1260749269,0
367,754,Germany,Female,78,3,54223.48530976445,2,1,1,98213.37337613046,0
368,366,Spain,Female,81,4,138628.23491699682,3,1,1,68054.35439832704,0
369,342,Germany,Female,80,8,187232.1674702284,1,0,1,34557.65391984253,1
370,528,Spain,Female,86,6,3058.3932055665564,2,1,0,64539.9779296514,0
371,743,France,Female,39,4,69086.00184888685,3,0,0,25740.226689069867,0
372,533,Germany,Male,84,5,206244.46315000748,3,0,1,95499.73937709288,0
373,498,Spain,Male,43,8,126755.27334639955,3,0,0,61992.011914420924,0
374,796,Germany,Female,33,3,102122.0761449785,3,0,0,69380.30610913654,0
375,331,Spain,Female,68,1,232725.31989557797,3,0,0,94761.4687378993,1
376,563,Spain,Female,74,4,22383.774280709673,2,0,0,95567.41375516861,0
377,412,Germany,Female,46,6,153892.55019446227,2,0,0,96484.63048307206,1
378,758,France,Male,86,3,85547.17906094425,1,0,0,83906.85720938683,0
379,575,Spain,Male,64,0,17705.84957323143,1,0,0,83455.9163457659,0
380,445,France,Male,79,7,53436.12715270504,1,0,1,126758.52775460992,0
381,656,Germany,Male,86,4,156983.30325432107,1,0,0,80782.0789082954,1
382,305,Germany,Female,33,9,7069.233463639357,4,0,0,89683.92086696728,1
383,639,France,Female,65,1,148062.20384733772,3,1,0,148469.88394532062,0
384,793,Germany,Female,56,2,239212.60530432608,3,0,0,43536.50672009745,1
385,407,Spain,Male,50,9,198774.01559256733,3,1,1,114434.72776159483,0
386,370,France,Female,40,9,86399.26983346141,4,0,0,81514.33297651359,1
387,639,Germany,Female,27,4,34551.91159040208,3,1,1,127970.41838340464,0
388,399,Germany,Male,86,10,116266.10847824464,3,0,0,72524.23313998993,1
389,626,France,Male,51,3,98237.60904460135,3,0,0,59388.62551265399,0
390,332,Spain,Male,69,8,242933.24000596302,3,1,0,47012.205303913914,1
391,442,France,Male,27,8,247467.01362710548,3,0,0,133390.83016771165,1
392,543,Germany,Male,36,7,102646.16408094778,1,1,1,113382.70021154346,0
393,516,Germany,Female,75,1,37195.9958824842,4,0,0,29997.058731732264,0
394,733,France,Female,18,4,227652.3874107263,2,0,0,112753.73071071066,1
395,353,Spain,Male,86,7,198385.56891674834,1,0,1,24552.03204932127,1
396,450,Spain,Female,21,7,127818.55166392439,4,1,1,43611.434048914285,0
397,354,Spain,Female,33,6,91338.66075378533,3,1,1,97063.70181207784,0
398,816,France,Female,41,3,112041.45689993186,4,1,1,80256.34319034734,0
399,747,Spain,Female,19,2,225470.2938262776,3,0,1,129262.86558656393,0
400,334,Spain,Male,49,7,46160.86194088462,3,1,1,99025.74917310315,0
401,418,Spain,Female,41,7,201695.88028086774,4,0,0,145446.6931031262,1
402,496,Spain,Female,29,9,4547.658206788846,2,0,0,131173.86115390982,0
403,813,Germany,Female,67,4,230142.99828552126,3,1,0,64227.988669798426,1
404,721,France,Male,52,2,125074.31991155143,3,1,1,128439.62301694069,0
405,816,France,Female,50,4,56686.95658529305,1,0,0,133091.58797661582,0
406,438,Spain,Male,50,3,714.125704295604,4,0,1,146064.24877337404,0
407,343,France,Male,78,7,139886.61718619356,4,0,0,21633.180558720596,1
408,518,France,Male,68,1,61121.96763995953,4,1,0,133716.75964649254,0
409,557,Germany,Male,60,10,157816.08400271082,1,1,0,29086.39103661089,1
410,812,France,Female,29,7,70292.32036301181,4,1,0,88655.06369682857,0
411,676,Germany,Male,84,9,22006.007297556724,4,1,0,73906.26016781997,0
412,588,France,Male,82,5,126262.90746088984,3,1,1,139584.61073826748,0
413,769,Germany,Male,50,3,141121.4340720361,2,1,1,72669.73921358568,0
414,402,Germany,Male,57,10,113147.50638488769,2,0,0,97485.54760176798,0
415,448,France,Male,60,2,114508.88858244535,1,1,1,109944.22740472175,0
416,383,Germany,Female,61,9,147412.53197500383,4,1,0,22473.868357271593,1
417,325,Germany,Male,46,4,131588.37735253837,1,0,0,96821.06297450313,1
418,474,France,Female,30,5,33141.884715664535,2,0,0,87338.93859288553,0
419,721,Germany,Female,29,0,49271.411621258085,1,0,1,97221.12315078781,0
420,645,Germany,Male,63,0,35447.76035726252,3,1,0,29846.727547239578,0
421,601,Germany,Female,19,10,173323.89555493646,3,0,1,27222.588102895883,0
422,597,Germany,Female,52,9,132149.6030417415,3,1,1,43080.76386830046,0
423,434,Germany,Female,25,2,107463.78088273207,4,1,0,133035.0878354325,0
424,354,Spain,Male,43,1,199584.74881821233,3,0,1,66341.23888827141,1
425,355,Germany,Male,51,0,81448.66494020128,1,1,0,76424.23160651221,1
426,673,Germany,Male,24,10,142026.66577274026,3,0,0,70721.61651754446,0
427,638,Germany,Male,85,7,18601.900372549608,4,1,1,112868.11690858113,0
428,756,Germany,Male,75,0,186101.020956278,3,0,1,53731.82166178394,0
429,654,France,Male,46,9,173798.11120389745,3,1,0,28891.135763936945,1
430,431,Spain,Male,53,7,200594.9073242205,4,1,1,69162.7361430354,0
431,792,France,Female,38,4,221118.98950413842,4,0,0,114618.61957436759,1
432,409,Spain,Female,53,3,189507.06682385466,3,0,0,138945.84407691634,1
433,425,Germany,Male,27,7,211122.47253182344,2,1,1,26606.803330254595,0
434,595,Germany,Female,41,7,86413.64974043114,3,1,0,125364.49571437853,0
435,478,Spain,Male,81,10,85834.34050373493,1,1,1,28603.420143510994,0
436,496,Spain,Male,66,7,236075.20497495407,4,0,0,62985.88032927444,1
437,400,France,Male,53,2,228643.6340815512,3,0,0,22899.198653711363,1
438,482,Spain,Female,41,7,137124.33527630562,2,0,0,138500.42086448308,0
439,308,Germany,Male,40,0,91639.69631816146,3,0,0,111882.56937601654,1
440,712,France,Male,79,3,216500.3825647001,1,1,1,67987.58016813033,0
441,403,Spain,Male,54,4,80852.78310684154,4,1,0,69069.35578019093,0
442,425,Spain,Male,29,5,38408.770723611095,1,1,0,103179.57225519021,0
443,845,France,Female,72,4,159873.16875137002,2,1,1,31654.279632860365,0
444,569,Spain,Male,30,4,10655.45243324173,1,0,0,38856.32207640806,0
445,765,Germany,Female,40,4,94775.47654162199,1,0,1,130139.14750655297,0
446,417,France,Female,47,8,201915.9539236555,4,0,0,46300.701196498485,1
447,391,Spain,Male,34,9,73804.04892320868,1,0,1,114466.63170169848,0
448,784,Germany,Male,79,9,232828.86976838333,2,1,0,49354.37736687283,1
449,386,Spain,Female,30,2,238956.16665415934,2,1,1,31459.02123532536,1
450,533,France,Female,76,1,203954.07519127973,4,0,0,137004.20722573908,1
451,423,Spain,Female,36,9,246910.82974801568,2,1,1,137217.46181252497,0
452,502,Spain,Female,66,1,132691.02787785942,2,1,1,98690.54669134946,0
453,331,Spain,Male,29,7,142299.88803474288,2,1,0,80064.39977272114,1
454,656,Germany,Female,78,4,209041.7038176196,2,0,1,91858.7899139692,0
455,762,Germany,Female,36,4,123201.3139470226,2,1,0,73056.56547416683,0
456,393,Spain,Female,26,5,101680.00170826739,2,0,0,118432.70008110446,1
457,821,Spain,Female,88,8,153688.39779363474,2,0,1,118092.89189894532,0
458,707,France,Male,45,6,164414.87771222048,3,1,0,126467.34926609464,1
459,399,Spain,Male,69,4,187723.95542404157,2,0,0,87980.39031800645,1
460,543,France,Male,33,4,167050.17431502134,4,0,1,124174.44200890763,0
461,357,Germany,Female,86,9,186430.44881583212,3,0,0,40243.41753769886,1
462,656,Spain,Female,29,8,168639.91772218808,2,0,1,23917.514885922625,0
463,790,France,Male,42,8,120111.30962504471,2,0,1,104246.89631782201,0
464,619,Germany,Male,69,1,33733.64608411758,4,0,1,33711.88232507316,0
465,318,France,Female,70,6,196360.80723381462,2,0,1,91587.08844085665,1
466,656,Germany,Male,40,9,7694.787846920764,3,0,0,113746.24415013766,0
467,416,Spain,Female,33,0,248125.0229403349,3,0,0,72921.10540954613,1
468,435,France,Female,74,3,207114.62248491996,4,0,1,25703.45258830394,0
469,595,Spain,Female,56,1,167727.65199532625,2,1,1,135327.0820388536,0
470,824,France,Female,70,9,241651.69296361334,4,1,1,25621.85543028829,0
471,400,Germany,Female,59,8,153117.5703640523,2,0,1,137617.82628066675,0
472,679,France,Female,75,5,14108.220186087012,3,0,1,26841.9764303247,0
473,454,France,Male,56,3,139845.54350363,2,1,0,115570.73480090525,0
474,404,Spain,Male,31,2,69301.04641423571,2,0,0,140230.0790890712,0
475,825,Spain,Male,22,3,92369.3819961092,3,0,1,137907.44078114064,0
476,427,Spain,Female,52,1,114896.28896250723,3,1,1,136140.03802288216,0
477,700,Germany,Male,35,4,193650.1865971959,3,1,0,134800.2210172448,1
478,828,Spain,Female,26,8,125732.30359273904,2,1,1,86353.26501855455,0
479,849,France,Female,75,5,118670.0727062697,4,0,1,92499.80871382623,0
480,423,Germany,Female,34,1,75493.03443546151,3,1,1,100563.27152381894,0
481,659,Spain,Female,24,5,134968.06046317576,2,1,1,136473.29183994813,0
482,363,France,Male,63,8,62097.713608828904,4,1,0,128960.85454325915,1
483,401,France,Male,30,3,65248.45385205699,1,0,0,121787.21369678222,0
484,576,Germany,Male,57,0,189314.6937861301,1,1,0,107844.14685939356,1
485,526,France,Female,59,1,85636.8161272725,2,1,1,100389.88385833101,0
486,322,Spain,Male,26,4,12849.918234777962,2,0,1,139920.6913854404,0
487,363,France,Male,67,9,85919.3214737452,3,0,1,45043.744346900115,0
488,456,Spain,Male,44,6,159643.05196665475,2,0,1,45054.2505441193,0
489,689,Spain,Female,83,7,203496.3966693306,4,0,0,147721.03878112233,1
490,448,Germany,Male,22,2,240484.17034809032,2,0,1,91910.67428857383,0
491,662,France,Female,46,8,186555.10536874397,4,0,0,82838.6373724167,1
492,763,Germany,Male,54,1,107212.90235420922,4,0,1,130577.39872740055,0
493,698,Germany,Female,55,3,74779.8198012394,3,1,0,130469.82996189414,0
494,704,Germany,Male,25,3,32407.497542722347,4,1,1,42957.74212802222,0
495,431,Spain,Male,82,5,156921.6086115286,2,0,0,42564.39990130985,1
496,496,Spain,Male,34,9,127470.82852725158,4,1,0,123384.41945850315,0
497,334,Spain,Female,88,5,169425.37911103532,1,1,1,122132.21617943399,1
498,719,Spain,Male,62,2,59283.2891137674,4,0,1,49274.26939954475,0
499,676,France,Male,21,8,80911.04202748639,2,1,1,129396.31771161233,0
500,698,France,Female,53,10,73023.83737465975,3,1,0,82406.64693943926,0
501,519,Spain,Female,87,4,199412.96054360265,2,1,1,81098.58490754597,0
502,816,Spain,Female,48,1,42807.45371583669,2,1,0,148140.16708586685,0
503,641,France,Female,36,5,152118.02925612387,2,1,0,87497.89755566244,1
504,715,Germany,Male,78,2,12838.753939776681,1,1,0,37815.89921338619,0
505,755,Germany,Male,71,7,137381.8939754299,3,1,1,56420.25664972731,0
506,596,Spain,Female,56,2,15978.493938263977,1,0,1,63378.67496036103,0
507,630,Germany,Male,36,4,43969.147696996835,4,0,1,144600.7019277881,0
508,638,Spain,Female,56,3,28256.32551339055,4,1,1,54324.85994101202,0
509,597,Spain,Male,84,3,86681.33847085663,1,1,0,75952.38211598364,0
510,611,Spain,Female,62,1,85932.85442693227,3,0,1,117452.62143215182,0
511,354,France,Male,30,7,206604.82018206408,4,1,0,55632.520126890784,1
512,833,Germany,Female,75,2,56421.86284513218,3,0,1,111213.46691796432,0
513,404,France,Female,37,3,21596.685443494247,1,1,1,46977.287526363405,0
514,474,Germany,Male,89,5,150877.94770353244,4,1,0,51527.27186042599,1
515,593,France,Male,78,8,171862.6749000017,1,0,1,148223.15185946174,0
516,674,France,Male,56,3,73705.90400536345,4,0,0,67962.77320584464,0
517,749,Spain,Female,18,2,150703.5290903443,2,1,0,114859.19503033457,1
518,744,Spain,Male,20,4,194014.142001661,3,1,1,129208.20260225623,0
519,359,France,Female,79,8,86888.23476902807,1,0,1,65090.80107007901,0
520,691,Germany,Male,80,0,131338.45998327795,2,1,0,66432.03518522278,0
521,689,Germany,Male,42,4,36658.31841808001,1,1,1,120501.49985244748,0
522,511,Spain,Female,73,10,5911.700267545089,1,1,1,98910.17475364712,0
523,834,Spain,Female,50,3,245341.9937027074,3,0,0,67027.74916096375,1
524,539,Germany,Male,55,4,74932.71263409249,1,1,0,117443.58825659982,0
525,787,Germany,Female,23,6,69725.5126804554,3,0,0,132281.65085691152,0
526,421,Germany,Female,75,6,243311.28329327193,1,1,1,50554.97704448365,0
527,552,Spain,Male,61,6,182058.38094077917,4,1,1,23166.297406677313,0
528,440,Germany,Female,62,0,146324.4719851208,2,1,1,55639.11864368236,0
529,751,Spain,Male,49,8,174830.8487733392,4,1,0,107683.6530959616,1
530,452,France,Male,62,6,177481.64167385065,3,0,1,138982.79271149798,0
531,607,France,Female,78,3,190833.9700732456,3,0,1,132198.3685153753,0
532,616,France,Male,64,3,16797.307854979987,2,1,0,48882.17786056006,0
533,828,Germany,Female,38,1,103207.85494572199,3,1,1,134530.0216560509,0
534,595,Spain,Male,53,5,73782.57945825411,4,1,1,125395.12361977402,0
535,644,Germany,Female,36,9,17642.40962925137,2,0,0,115472.12351144313,0
536,581,Spain,Female,37,2,103149.7492116072,3,1,1,109469.49424500516,0
537,507,Germany,Female,74,0,154043.3713532867,3,0,0,124922.02392106969,1
538,395,France,Female,35,4,44624.41999360469,3,0,1,132024.836112164,0
539,751,Spain,Female,64,5,76256.68597196344,3,1,1,126484.49042938984,0
540,672,Germany,Male,66,10,159792.7054792885,1,0,0,35840.28450673618,1
541,372,Spain,Male,31,4,144831.16438930336,1,1,1,113880.12000373319,0
542,632,Spain,Female,32,4,217196.36579330597,1,0,1,129369.54869882428,0
543,692,Germany,Male,48,9,197807.74241259586,3,1,0,44141.78087732701,1
544,405,Germany,Female,18,10,241402.7630715074,1,0,1,47793.680762125616,0
545,400,Spain,Female,71,7,149298.3275283443,3,1,0,122177.00667856379,0
546,658,Spain,Male,20,9,174616.84160290658,4,0,0,64710.79600050617,1
547,628,France,Male,33,0,215126.5647036007,3,0,1,71961.13065354942,0
548,694,Spain,Female,74,7,209998.111206317,2,1,1,69030.70607850648,0
549,334,France,Female,29,10,179680.41050655858,2,1,1,47668.22509640136,1
550,456,France,Female,33,6,125064.05234349376,2,0,0,142043.2579962927,0
551,572,France,Female,89,0,68301.7220576822,3,0,0,124761.79598082013,0
552,695,Spain,Female,41,8,219303.9384838515,2,0,0,52570.0839242114,1
553,506,France,Female,45,3,194163.86055932625,2,0,0,33791.33256746479,1
554,605,Spain,Male,25,6,209476.7379896198,3,0,1,68439.32479060571,0
555,835,Spain,Female,53,2,35197.329536801044,3,1,1,73990.09534422703,0
556,761,Germany,Female,25,7,78703.21954731866,1,0,0,20921.977472613456,0
557,551,Spain,Male,75,3,106221.25947491279,3,0,0,135329.78032525262,0
558,566,Spain,Female,77,1,209587.99307514017,1,0,0,130666.90549530079,1
559,508,France,Female,67,1,223221.66817866388,3,0,1,130521.2274334618,0
560,838,Spain,Male,45,7,71223.17856382157,4,1,1,124754.42301951487,0
561,802,Spain,Female,58,7,171607.2918164412,2,1,1,115306.37022515018,0
562,813,Germany,Male,81,0,19453.55153814085,4,0,0,102487.69045056762,0
563,447,Germany,Female,44,5,102393.31799219029,3,0,0,144837.60345749697,0
564,382,France,Male,80,8,121667.27693797127,4,0,0,112524.8891141268,1
565,341,France,Male,34,8,191408.20372477896,1,0,1,101931.86156413125,1
566,455,Germany,Male,50,1,222993.05920928012,3,1,1,122547.26142616404,0
567,752,Germany,Female,46,7,84320.80895611405,3,1,0,52014.622215330615,0
568,583,Spain,Female,30,7,131934.72248547533,4,1,0,145728.91967816965,0
569,487,France,Male,63,3,161862.05559188104,2,0,1,22491.056970618953,0
570,773,France,Male,52,3,82171.80723670367,3,0,0,104292.64616391771,0
571,806,Spain,Female,23,4,246384.5532935111,2,0,1,30022.246056197713,0
572,432,Spain,Female,86,10,218943.59489250614,4,0,0,130929.76724638509,1
573,570,France,Female,64,9,74100.70721665415,4,1,0,145793.2155578549,0
574,372,Germany,Female,42,6,126986.55774976208,4,0,0,73119.39487302584,1
575,735,Germany,Female,83,0,57710.15331181109,1,0,1,131431.41055869713,0
576,592,Spain,Male,27,10,128625.9797258337,3,1,1,63643.774800740895,0
577,736,France,Female,73,8,170833.08620582122,4,0,0,40722.480279282194,1
578,359,Spain,Male,47,2,21380.273198246952,4,0,0,55964.421124527435,1
579,626,Germany,Female,22,10,217529.30120181793,1,0,1,59239.45536638699,0
580,481,Germany,Male,50,3,148436.46711164588,3,0,1,101986.84488781156,0
581,733,Spain,Male,82,6,247400.7246442504,2,1,0,123499.24491497967,1
582,818,Germany,Female,35,4,6397.876812375803,3,1,1,46678.151161618516,0
583,382,France,Male,66,4,207874.58777455802,4,0,0,31466.8141580659,1
584,327,Spain,Male,28,0,197990.76206363688,2,1,0,48814.73957301119,1
585,565,Spain,Male,43,1,33213.128010008084,1,0,1,58549.916913583686,0
586,582,Spain,Male,80,4,83826.40877085167,1,1,1,56375.90579929259,0
587,696,Germany,Female,76,1,221199.05076104318,4,1,1,48593.56048835669,0
588,682,France,Male,44,0,129613.57376806356,2,1,0,80580.02675166838,0
589,618,Spain,Female,66,9,100320.37186680976,3,0,1,131277.76982540166,0
590,492,Spain,Male,50,2,226374.10806271044,4,0,0,33045.30494896416,1
591,526,Germany,Female,18,10,23336.13111926536,2,0,1,132063.90349413987,0
592,750,France,Female,38,0,118280.6957255641,2,0,1,84611.09603066507,0
593,481,Spain,Female,72,9,163093.52449383808,2,1,0,105860.84082510015,1
594,626,Germany,Male,23,7,152135.35975375315,2,1,0,125997.72567846558,1
595,502,Spain,Female,86,7,66069.11360222287,1,0,0,59562.50136450475,0
596,701,Germany,Female,22,7,140828.2261335841,2,1,0,144050.4986770503,0
597,771,France,Male,20,6,177140.44107149544,2,1,0,30885.714660372367,1
598,478,Germany,Female,70,6,146221.35183167458,4,1,0,88596.6377922472,0
599,317,Spain,Male,40,1,171115.55649433058,1,0,1,53124.43794381497,1
600,762,Spain,Male,70,8,64019.68484719761,1,0,1,73033.01866215371,0
601,845,Germany,Female,54,6,208212.23756794565,1,1,0,78352.3366743929,1
602,702,France,Male,34,4,112422.38424624245,3,0,0,138886.52400546378,0
603,692,France,Male,18,3,246805.96102614218,3,0,1,77405.59807330565,0
604,599,Spain,Male,68,7,5821.330166734389,1,1,1,110733.22307236907,0
605,650,Spain,Female,62,4,95078.84281191084,4,0,0,143729.212429012,0
606,486,Germany,Male,21,5,45118.76307627771,2,1,0,84289.23556284638,0
607,646,Germany,Male,79,3,138902.38174851335,2,0,1,73080.29074679376,0
608,708,Germany,Male,82,1,60801.27359340317,1,0,0,146485.897635751,0
609,370,France,Female,49,6,184369.48664187043,1,1,1,127597.92614501377,1
610,626,France,Male,51,1,220466.46558437968,3,0,0,142170.47807049856,1
611,511,Spain,Female,89,10,52721.088395527724,1,0,0,71639.27947572048,0
612,608,Spain,Male,56,6,40169.4045754496,3,1,1,110522.17077271211,0
613,407,Spain,Female,43,6,218839.29643211965,1,0,0,52449.37465157222,1
614,476,Germany,Female,51,0,90317.97877212641,2,0,1,132556.86115314404,0
615,726,France,Female,71,9,108645.90873975749,1,1,1,141300.29309734894,0
616,830,Spain,Male,20,9,55242.37561088391,2,1,0,54822.63898474634,0
617,717,Spain,Male,67,2,106328.71701278679,1,1,0,33641.21294621478,0
618,547,Spain,Male,29,2,57825.01826949923,3,1,1,46095.51696376904,0
619,508,Spain,Female,82,10,166481.86015854526,1,1,1,102268.1769758159,0
620,515,Spain,Male,71,5,124719.1031200218,4,1,1,55383.827322617595,0
621,737,Spain,Male,22,10,197015.11149072723,2,1,1,103019.4085578657,0
622,610,France,Female,74,2,78182.02901682361,2,1,0,65524.53119623203,0
623,682,Spain,Male,34,8,126398.75386475943,2,0,0,139188.6075508458,0
624,570,France,Male,64,4,64880.83074428361,1,0,1,78837.69891708683,0
625,420,Germany,Female,40,5,233618.48256165787,4,1,1,84690.85388381628,0
626,706,France,Female,31,5,130483.91694777578,4,0,1,65248.44522186312,0
627,544,Germany,Male,83,7,43365.62407948577,3,1,1,29494.91896090042,0
628,365,France,Female,68,9,68191.41480250726,3,1,1,84172.70952454366,0
629,527,France,Male,55,10,20725.491031015037,3,0,1,120667.37880273626,0
630,436,Spain,Male,81,2,6953.99889943335,4,1,1,143891.9178712549,0
631,493,France,Male,55,8,131480.45651766774,2,0,1,29954.830247118865,0
632,788,France,Male,67,6,84280.73063140131,2,1,0,123661.67843223574,0
633,653,Spain,Male,47,10,240943.36381507662,3,1,0,54717.988430083315,1
634,456,Germany,Female,68,5,42832.84909037105,3,0,1,126966.23395420043,0
635,775,Spain,Female,80,10,198478.16318423633,1,1,1,64461.76410870927,0
